block_number,log_index,z,trade_size_usdc,adverse_slippage,z_cap_roll,scale_roll,size_eff_roll,cost_eff_roll
410815278,36,8.935518900018047e-07,57427618345.01926,0.0005502471906859045,1.490111021547251e-06,1.0,57427618345.01926,31599385.662129156
410815282,40,8.935916191480028e-07,57430171694.48958,0.0005502455169107809,1.490111021547251e-06,1.0,57430171694.48958,31600694.510309316
410815692,38,1.0356961808245031e-06,66563078942.9179,0.0,1.490111021547251e-06,1.0,66563078942.9179,0.0
410815700,35,6.0776287981471e-07,39070924462.46156,0.0,1.490111021547251e-06,1.0,39070924462.46156,0.0
410815803,4,7.608395833464245e-09,489116839.416743,0.0,1.490111021547251e-06,1.0,489116839.416743,0.0
410815823,61,6.078770045058984e-07,39085077590.88253,0.0005342688888333395,1.490111021547251e-06,1.0,39085077590.88253,20881940.974445667
410815875,79,8.936133288265395e-07,57457264798.518036,0.0005502492044131962,1.490111021547251e-06,1.0,57457264798.518036,31615814.24314289
410815940,20,8.120541327810409e-07,52215231560.00162,0.0005456845072793025,1.490111021547251e-06,1.0,52215231560.00162,28493042.906294167
410815958,11,8.936794146513048e-07,57463752344.45952,0.0005502477597968242,1.490111021547251e-06,1.0,57463752344.45952,31619300.997058354
410815990,76,8.253304469345488e-07,53068901025.87164,0.0005464249312467001,1.490111021547251e-06,1.0,53068901025.87164,28998170.594399843
410815990,119,1.7087673155193902e-06,109874055755.91748,0.0005958346606336347,1.490111021547251e-06,0.8720385789298192,95814415442.646,57089549.709079064
410815991,66,1.0705964637033543e-06,68839551457.17183,0.000560130733081203,1.4912659100550555e-06,1.0,68839551457.17183,38559148.42268685
410815991,84,3.019998670201471e-07,19418647539.5952,0.0005171544076130126,1.490111021547251e-06,1.0,19418647539.5952,10042439.16498524
410815991,119,2.856150197747128e-07,18365098818.56888,0.0005162276873098322,1.490111021547251e-06,1.0,18365098818.56888,9480572.490326343
410815994,8,2.2892328897607887e-07,14719809998.905775,0.0005130546394444488,1.490111021547251e-06,1.0,14719809998.905775,7552066.811679394
410816012,127,1.1056536088718338e-06,71093732402.64128,0.000562024150258851,1.490111021547251e-06,1.0,71093732402.64128,39956394.54232461
410816142,10,9.436823014954946e-07,60929717095.839455,0.000553026983457392,1.490111021547251e-06,1.0,60929717095.839455,33695777.64842438
410816200,27,2.48459629006323e-07,16042042121.429598,0.000514159441824921,1.490111021547251e-06,1.0,16042042121.429598,8248167.422886114
410816556,31,8.842627943386002e-07,57100716101.19301,0.0,1.490111021547251e-06,1.0,57100716101.19301,0.0
410816578,20,8.816232766172947e-07,56993292092.633064,0.0,1.490111021547251e-06,1.0,56993292092.633064,0.0
410817103,19,8.94194383981409e-07,57568342952.81345,0.0,1.490111021547251e-06,1.0,57568342952.81345,0.0
410817103,26,4.4430970001947626e-07,28621375775.288292,0.0,1.490111021547251e-06,1.0,28621375775.288292,0.0
410817121,34,5.945344275660815e-07,38298495985.95039,0.0,1.490111021547251e-06,1.0,38298495985.95039,0.0
410817139,22,8.552268206002305e-07,55092932786.78023,0.0,1.490111021547251e-06,1.0,55092932786.78023,0.0
410817166,42,8.93859337729875e-07,57581605246.657074,0.0,1.490111021547251e-06,1.0,57581605246.657074,0.0
410817179,99,8.702823298162545e-07,56082817471.667404,0.0,1.490111021547251e-06,1.0,56082817471.667404,0.0
410817199,97,7.122828948830036e-07,45901317217.60355,0.0,1.490111021547251e-06,1.0,45901317217.60355,0.0
410817200,79,2.1910459574599664e-06,141196584342.02124,0.0,1.483812022679343e-06,0.67721629371914,95620627533.9056,0.0
410817288,15,8.817355129104572e-07,56821283137.45856,0.0,1.490111021547251e-06,1.0,56821283137.45856,0.0
410817288,53,2.3491331552186884e-06,151384141503.85614,0.0,1.490111021547251e-06,0.6343237794915596,96026560793.8111,0.0
410817864,39,2.4846351258670087e-06,160025971069.0989,0.0006392815405508528,1.490111021547251e-06,0.5997303209771212,95972426993.9462,61353400.97909418
410817864,70,8.211163839472778e-08,5291483736.563137,0.0005048627520565023,1.4912659100550555e-06,1.0,5291483736.563137,2671473.041703489
410817871,13,6.532710861166297e-07,42098457603.97146,0.0005368038364155303,1.4912659100550555e-06,1.0,42098457603.97146,22598613.548988435
410817891,17,9.013585890259651e-07,58085850043.745224,0.0005506824134618771,1.4912659100550555e-06,1.0,58085850043.745224,31986856.090074297
410817905,3,8.936445300355041e-07,57588736376.439156,0.0005502461034363131,1.4912659100550555e-06,1.0,57588736376.439156,31687977.792956706
410817909,62,6.407451872664535e-07,41291256684.01273,0.0005361010673192903,1.4912659100550555e-06,1.0,41291256684.01273,22136286.779254008
410817977,9,1.5103056266272225e-07,9732795273.332264,0.0005087179740834362,1.4912659100550555e-06,1.0,9732795273.332264,4951247.893618433
410818721,3,6.39939602194684e-08,4123934272.407938,0.0005038656122191295,1.4912659100550555e-06,1.0,4123934272.407938,2077908.666918276
410820854,13,2.627808995132672e-08,1693427245.196908,0.0,1.4912659100550555e-06,1.0,1693427245.196908,0.0
410821006,3,9.410081767319882e-07,60691885845.47787,0.0005528916265664344,1.490111021547251e-06,1.0,60691885845.47787,33556035.48449061
410821006,77,2.812362835607614e-06,181388013829.52902,0.0006575659865533551,1.490111021547251e-06,0.5298430923210913,96107186157.41853,63196816.68046987
410821006,96,2.6344814406096005e-07,16991525770.880444,0.0005149895921941323,1.4912659100550555e-06,1.0,16991525770.880444,8750458.927501809
410821697,9,1.557845069830093e-08,1004758061.416901,0.0,1.4912659100550555e-06,1.0,1004758061.416901,0.0
410822018,36,1.2085289378441604e-06,77946081819.7384,0.0,1.4912659100550555e-06,1.0,77946081819.7384,0.0
410822119,23,1.0892633325532843e-06,70253848446.43874,0.0,1.4912659100550555e-06,1.0,70253848446.43874,0.0
410822219,71,1.4774083417815468e-06,95287905720.39915,0.0,1.4912659100550555e-06,1.0,95287905720.39915,0.0
410822245,29,1.3127717322113018e-06,84669394042.07852,0.0,1.4912659100550555e-06,1.0,84669394042.07852,0.0
410822456,14,7.318332071757287e-07,47200798639.2765,0.0005411977022301675,1.490111021547251e-06,1.0,47200798639.2765,25544963.767005254
410822693,4,7.687715060257257e-07,49583195596.671555,0.0005432621676491623,1.490111021547251e-06,1.0,49583195596.671555,26936674.31882019
410822704,27,5.966155729613191e-07,38479712656.2225,0.0005336318921105708,1.490111021547251e-06,1.0,38479712656.2225,20534001.87261109
410822802,51,6.179116137282678e-07,39853236188.90528,0.0005348145972673499,1.490111021547251e-06,1.0,39853236188.90528,21314092.462169953
410822804,13,8.938057446441345e-07,57647486561.02737,0.0005502461898066776,1.490111021547251e-06,1.0,57647486561.02737,31720309.832136963
410822809,24,8.938510137361625e-07,57650406266.332405,0.0005502467365610758,1.490111021547251e-06,1.0,57650406266.332405,31721947.9094696
410822814,95,6.830698654950693e-07,44055725897.18327,0.0005384596504543256,1.490111021547251e-06,1.0,44055725897.18327,23722230.767108887
410822816,13,1.0121459141566917e-06,65280032416.19079,0.0005568477031866022,1.490111021547251e-06,1.0,65280032416.19079,36351036.11490278
410822818,28,8.845376133598306e-07,57284776034.856865,0.000549717801749324,1.490111021547251e-06,1.0,57284776034.856865,31490461.15558387
410822822,58,7.394618130276415e-07,47889319465.701004,0.0005416055633732551,1.490111021547251e-06,1.0,47889319465.701004,25937121.84878278
410822823,56,1.7816899870618866e-06,115386514186.44376,0.0005998797027556506,1.490111021547251e-06,0.8363469696569005,96503161479.1052,57890287.82306618
410822828,38,5.859223976402655e-07,37945738898.69726,0.0005330140500404866,1.4912659100550555e-06,1.0,37945738898.69726,20225611.97217346
410822830,36,7.083983788027333e-07,45877577007.75368,0.0005398618888358765,1.4912659100550555e-06,1.0,45877577007.75368,24767555.37861928
410822833,17,8.196033490838859e-07,53079477436.07076,0.0005460765815296626,1.490111021547251e-06,1.0,53079477436.07076,28985459.587670382
410822845,48,7.809717820023922e-07,50577604553.88427,0.0005439115201346301,1.490111021547251e-06,1.0,50577604553.88427,27509741.777671386
410822847,82,8.577508340477771e-07,55550000000.0,0.0005482075048490006,1.490111021547251e-06,1.0,55550000000.0,30452926.894361984
410823350,8,2.8442261590398555e-07,18419890353.130623,0.0,1.490111021547251e-06,1.0,18419890353.130623,0.0
410823599,20,1.9076536727390955e-07,12354422439.973305,0.0005109143178475337,1.490111021547251e-06,1.0,12354422439.973305,6312051.313319224
410824634,9,2.6257641247864023e-08,1700507785.501729,0.0005017179678254909,1.483812022679343e-06,1.0,1700507785.501729,853175.3104133533
410824868,43,2.1205930063612458e-08,1373346860.503382,0.0005014355676169209,1.483812022679343e-06,1.0,1373346860.503382,688644.9625314296
410825073,23,4.940068886056895e-07,31993070216.609684,0.000527872389372957,1.483812022679343e-06,1.0,31993070216.609684,16888258.41861854
410825095,46,2.9981618703852706e-07,19416814917.445477,0.0,1.4779795117748829e-06,1.0,19416814917.445477,0.0
410825095,90,4.776631666181955e-07,30934611605.5922,0.0,1.4779795117748829e-06,1.0,30934611605.5922,0.0
410826746,9,1.1768512986329782e-06,76215710954.84422,0.0,1.4779795117748829e-06,1.0,76215710954.84422,0.0
410826758,3,5.882710424811209e-07,38097842768.1786,0.0,1.4779795117748829e-06,1.0,38097842768.1786,0.0
410826851,6,6.772202223970663e-07,43858404866.396904,0.0,1.4779795117748829e-06,1.0,43858404866.396904,0.0
410826969,32,6.191183614570877e-07,40095589084.58674,0.0,1.4779795117748829e-06,1.0,40095589084.58674,0.0
410826974,36,2.002808842644686e-06,129706701285.13718,0.0,1.4779795117748829e-06,0.7379533584559314,95717495827.60725,0.0
410826996,57,2.0716014457588698e-06,134161875155.33835,0.0,1.483812022679343e-06,0.7162632685534704,96095223214.02528,0.0
410826996,80,4.2603803326703167e-07,27478030818.68334,0.0,1.490111021547251e-06,1.0,27478030818.68334,0.0
410826996,179,1.0228707494118317e-06,65971748485.30833,0.0,1.490111021547251e-06,1.0,65971748485.30833,0.0
410827021,26,8.400601883541271e-07,54181077609.74376,0.0,1.490111021547251e-06,1.0,54181077609.74376,0.0
410827023,11,8.495930676557697e-07,54795916499.20305,0.0,1.490111021547251e-06,1.0,54795916499.20305,0.0
410827028,3,6.141409128402799e-07,39610038570.10671,0.0,1.483812022679343e-06,1.0,39610038570.10671,0.0
410827032,67,7.067820127568061e-07,45585080232.61364,0.0,1.483812022679343e-06,1.0,45585080232.61364,0.0
410827038,3,7.563894698958256e-07,48784595603.69348,0.0,1.4779795117748829e-06,1.0,48784595603.69348,0.0
410828457,16,5.615179380521553e-07,36216032377.95866,0.0005316683322679519,1.4779795117748829e-06,1.0,36216032377.95866,19254917.535751425
410828459,45,5.234285811627497e-07,33759396019.826477,0.000529531204293446,1.4779795117748829e-06,1.0,33759396019.826477,17876653.63059808
410828464,32,6.564317902748719e-07,42337658976.63628,0.0005369712843923889,1.4779795117748829e-06,1.0,42337658976.63628,22734107.118851334
410828572,7,8.937964159303421e-07,57646884890.131645,0.0005502504320439161,1.4766621742653892e-06,1.0,57646884890.131645,31720223.31678084
410828587,60,1.4908325969385081e-06,96153725361.17674,0.0005836384988964313,1.4766621742653892e-06,0.9904949605326456,95239780406.68561,55585602.471783735
410828599,4,7.26430889431081e-07,46852367180.372665,0.0005408845046897638,1.4779795117748829e-06,1.0,46852367180.372665,25341719.415898815
410829146,18,1.2259960105423843e-06,79072649694.98993,0.0,1.4779795117748829e-06,1.0,79072649694.98993,0.0
410829156,24,7.93402187929422e-07,51171792349.98242,0.0,1.4779795117748829e-06,1.0,51171792349.98242,0.0
410829162,89,6.426775741882863e-07,41450557957.47176,0.0,1.4766621742653892e-06,1.0,41450557957.47176,0.0
410829164,46,8.935113926845257e-07,57628501842.32597,0.0,1.4766621742653892e-06,1.0,57628501842.32597,0.0
410829168,32,7.720186130667897e-07,49792623160.36044,0.0,1.4766621742653892e-06,1.0,49792623160.36044,0.0
410829184,109,6.194999367456543e-07,39955677720.913795,0.0,1.4757386479539971e-06,1.0,39955677720.913795,0.0
410829188,121,1.0234084269664403e-06,66006426892.54524,0.0,1.4757386479539971e-06,1.0,66006426892.54524,0.0
410829192,88,8.93359900564718e-07,57618731106.354485,0.0,1.4329293650217505e-06,1.0,57618731106.354485,0.0
410829193,131,1.6682262062945622e-06,107595020936.46623,0.0,1.422377826752761e-06,0.8526288709443813,91738621220.29628,0.0
410829195,7,9.169511432884416e-07,59106975857.510254,0.0,1.4329293650217505e-06,1.0,59106975857.510254,0.0
410829196,85,1.604636388712547e-06,103435395639.0454,0.0,1.4329293650217505e-06,0.8929931884265926,92367103747.87721,0.0
410829244,135,1.0739160233254015e-06,69224984262.56999,0.0,1.4757386479539971e-06,1.0,69224984262.56999,0.0
410829261,43,9.339024471372329e-07,60199662544.993515,0.0,1.4757386479539971e-06,1.0,60199662544.993515,0.0
410829309,17,8.187401450327967e-07,52776262225.35293,0.0,1.4757386479539971e-06,1.0,52776262225.35293,0.0
410829320,104,8.891178271642327e-07,57312831037.22231,0.0,1.4329293650217505e-06,1.0,57312831037.22231,0.0
410829335,42,9.763796871082608e-07,62937759569.94201,0.0,1.4329293650217505e-06,1.0,62937759569.94201,0.0
410830204,47,2.4858121240113993e-06,160236276791.49887,0.0006393948255555943,1.4329293650217505e-06,0.5764431475655557,92367103747.87721,59059048.187949434
410830206,155,9.645459398578956e-07,62174952283.915016,0.000554236039521696,1.4329293650217505e-06,1.0,62174952283.915016,34459599.311287485
410830211,10,9.272006056845075e-07,59767659614.57948,0.0005521427896961196,1.4329293650217505e-06,1.0,59767659614.57948,33000282.313202024
410830247,31,2.493788024901063e-06,160750406017.22464,0.0006398076336727688,1.422377826752761e-06,0.5703683763615761,91686948079.50856,58662009.28942839
410830247,70,6.818590380064669e-07,43952860512.433624,0.0005384027002411066,1.4329293650217505e-06,1.0,43952860512.433624,23664338.78321497
410830248,103,2.926182287890127e-07,18872898851.575912,0.0005166377928204649,1.4329293650217505e-06,1.0,18872898851.575912,9750452.806802066
410830249,9,2.4358567871874993e-07,15710463067.104898,0.0005138808275071822,1.4329293650217505e-06,1.0,15710463067.104898,8073305.761444889
410830254,13,8.935508905757248e-07,57631049324.44469,0.0005502492450089292,1.4329293650217505e-06,1.0,57631049324.44469,31711441.379848048
410830261,25,6.4521023457497e-07,41613906097.131714,0.0005363533496855855,1.422377826752761e-06,1.0,41613906097.131714,22319757.928698007
410830277,36,1.1401507757357105e-06,73535918644.0877,0.0005640392009129815,1.422377826752761e-06,1.0,73535918644.0877,41477140.790413246
410830349,44,8.733310605885872e-07,56326937794.13241,0.0005491096726583785,1.422377826752761e-06,1.0,56326937794.13241,30929666.373984896
410830434,48,7.899658987572049e-08,5095016317.041829,0.0,1.422377826752761e-06,1.0,5095016317.041829,0.0
410830518,11,6.176740526006974e-07,39837914289.27429,0.0,1.422377826752761e-06,1.0,39837914289.27429,0.0
410830526,72,7.926237609948236e-07,51121586411.47744,0.0,1.422377826752761e-06,1.0,51121586411.47744,0.0
410830532,68,9.272783805358133e-07,59806359827.71909,0.0,1.422377826752761e-06,1.0,59806359827.71909,0.0
410830535,16,9.957272855571806e-07,64221085685.07792,0.0,1.422377826752761e-06,1.0,64221085685.07792,0.0
410830538,25,8.574603545942952e-07,55303330241.81774,0.0,1.419350393478099e-06,1.0,55303330241.81774,0.0
410830639,29,1.3553388572746072e-08,874148314.98408,0.0,1.419350393478099e-06,1.0,874148314.98408,0.0
410830764,22,6.1508245761697706e-09,396707650.648585,0.0,1.419350393478099e-06,1.0,396707650.648585,0.0
410830983,9,8.935288527867841e-07,57629627960.63113,0.0005502483398669195,1.414344280156805e-06,1.0,57629627960.63113,31710607.11248548
410831021,28,1.0166691673220777e-06,65571767144.48741,0.0005571333080865814,1.414344280156805e-06,1.0,65571767144.48741,36532215.546291284
410831025,24,8.936254661945035e-07,57635859202.885376,0.0005502468704857426,1.414344280156805e-06,1.0,57635859202.885376,31713951.154144567
410831032,20,8.936513506241505e-07,57637528662.182495,0.0005502485777154396,1.414344280156805e-06,1.0,57637528662.182495,31714968.169398803
410831036,3,8.937067033012143e-07,57641098725.05832,0.0005502474484886344,1.414344280156805e-06,1.0,57641098725.05832,31716867.501544815
410831706,3,2.4810947781557937e-06,160022330061.57028,0.0,1.414344280156805e-06,0.570048469171376,91220484284.8348,0.0
410831718,164,7.860577730711759e-07,50698102110.93845,0.0,1.419350393478099e-06,1.0,50698102110.93845,0.0
410831722,22,8.750313531400356e-07,56436600987.27787,0.0,1.419350393478099e-06,1.0,56436600987.27787,0.0
410831935,5,7.606363781018842e-07,49058507004.69052,0.0,1.419350393478099e-06,1.0,49058507004.69052,0.0
410831941,58,8.856921823377124e-07,57092012831.65098,0.0,1.419350393478099e-06,1.0,57092012831.65098,0.0
410831949,17,6.193853521839658e-07,39925785933.0864,0.0,1.419350393478099e-06,1.0,39925785933.0864,0.0
410831975,23,8.931482120890771e-07,57572630990.788994,0.0,1.419350393478099e-06,1.0,57572630990.788994,0.0
410831980,36,8.930905772343417e-07,57568915828.87188,0.0,1.419350393478099e-06,1.0,57568915828.87188,0.0
410832063,14,9.716236904055182e-07,62631186439.68858,0.0,1.419350393478099e-06,1.0,62631186439.68858,0.0
410832179,12,1.0362463966372573e-08,667967875.898088,0.0005011483466791666,1.419350393478099e-06,1.0,667967875.898088,334750.9966411215
410832486,30,2.5091169813048212e-06,161738515648.4842,0.0,1.419350393478099e-06,0.5656772498267463,91491798723.09471,0.0
410832635,12,8.928830977459595e-07,57555541632.00164,0.0,1.419350393478099e-06,1.0,57555541632.00164,0.0
410832701,8,8.260769768443295e-07,53249196845.62033,0.0,1.419350393478099e-06,1.0,53249196845.62033,0.0
410832708,55,6.367816871910647e-07,41047159477.140434,0.0,1.419350393478099e-06,1.0,41047159477.140434,0.0
410833385,37,2.0405386660663422e-07,13131403594.52889,0.0005116878969144623,1.419350393478099e-06,1.0,13131403594.52889,6719180.288819499
410833430,57,7.33357640075964e-09,471934950.859473,0.0005006606654774358,1.419350393478099e-06,1.0,471934950.859473,236279.26655936474
